iteration,fitness
370,71.08
371,71.08
372,71.08
373,71.08
374,71.08
375,71.08
376,71.08
377,71.08
378,71.08
379,71.08
380,71.08
381,71.08
382,71.08
383,71.08
384,71.08
385,71.08
386,71.08
387,71.08
388,71.08
389,71.08
390,71.08
391,71.08
392,71.08
393,71.08
394,71.08
395,71.08
396,71.08
397,71.08
398,71.08
399,71.08
400,71.08
401,71.08
402,71.08
403,71.08
404,71.08
405,71.08
406,71.08
407,71.08
408,71.08
409,71.08
410,71.08
411,71.08
412,71.08
413,71.08
414,71.08
415,71.08
416,71.08
417,71.08
418,71.08
419,71.08
420,71.08
421,71.08
422,71.08
423,71.08
424,71.08
425,71.08
426,71.08
427,71.08
428,71.08
429,71.08
430,71.08
431,71.08
432,71.08
433,71.08
434,71.08
435,71.08
436,71.08
437,71.08
438,71.08
439,71.08
440,71.08
441,71.08
442,71.08
443,71.08
444,71.08
445,71.08
446,71.08
447,71.08
448,71.08
449,71.08
450,71.08
451,71.08
452,71.08
453,71.08
454,71.08
455,71.08
456,71.08
457,71.08
458,71.08
459,71.08
460,71.08
461,71.08
462,71.08
463,71.08
464,71.08
465,71.08
466,71.08
467,71.08
468,71.08
469,71.08
470,71.08
471,71.08
472,71.08
473,71.08
474,71.08
475,71.08
476,71.08
477,71.08
478,71.08
479,71.08
480,71.08
481,71.08
482,71.08
483,71.08
484,71.08
485,71.08
486,71.08
487,71.08
488,71.08
489,71.08
490,71.08
491,71.08
492,71.08
493,71.08
494,71.08
495,71.08
496,71.08
497,71.08
498,71.08
499,71.08
