iteration,fitness
332,57.464
333,57.464
334,57.464
335,57.464
336,57.464
337,57.464
338,57.464
339,57.464
340,57.464
341,57.464
342,57.464
343,57.464
344,57.464
345,57.464
346,57.464
347,57.464
348,57.464
349,57.464
350,57.464
351,57.464
352,57.464
353,57.464
354,57.464
355,57.464
356,57.464
357,57.464
358,57.464
359,57.464
360,57.464
361,57.464
362,57.464
363,57.464
364,57.464
365,57.464
366,57.464
367,57.464
368,57.464
369,57.464
370,57.464
371,57.464
372,57.464
373,57.464
374,57.464
375,57.464
376,57.464
377,57.464
378,57.464
379,57.464
380,57.464
381,57.464
382,57.464
383,57.464
384,57.464
385,57.464
386,57.464
387,57.464
388,57.464
389,57.464
390,57.464
391,57.464
392,57.464
393,57.464
394,57.464
395,57.464
396,57.464
397,57.464
398,57.464
399,57.464
400,57.464
401,57.464
402,57.464
403,57.464
404,57.464
405,57.464
406,57.464
407,57.464
408,57.464
409,57.464
410,57.464
411,57.464
412,57.464
413,57.464
414,57.464
415,57.464
416,57.464
417,57.464
418,57.464
419,57.464
420,57.464
421,57.464
422,57.464
423,57.464
424,57.464
425,57.464
426,57.464
427,57.464
428,57.464
429,57.464
430,57.464
431,57.464
432,57.518
433,57.518
434,57.518
435,57.518
436,57.518
437,57.518
438,57.518
439,57.518
440,57.518
441,57.518
442,57.518
443,57.518
444,57.518
445,57.518
446,57.518
447,57.518
448,57.518
449,57.518
450,57.518
451,57.518
452,57.518
453,57.518
454,57.518
455,57.518
456,57.518
457,57.518
458,57.518
459,57.518
460,57.518
461,57.518
462,57.518
463,57.518
464,57.518
465,57.518
466,57.518
467,57.518
468,57.518
469,57.518
470,57.518
471,57.518
472,57.518
473,57.518
474,57.518
475,57.518
476,57.518
477,57.518
478,57.518
479,57.518
480,57.518
481,57.518
482,57.518
483,57.518
484,57.518
485,57.518
486,57.518
487,57.518
488,57.518
489,57.518
490,57.518
491,57.518
492,57.518
493,57.518
494,57.518
495,57.518
496,57.518
497,57.518
498,57.518
499,57.518
iteration,fitness
0,46.035
iteration,fitness,mean fitness
0,98.584,41.111
1,98.584,41.775
2,98.584,39.87
