iteration,fitness
369,58.227
370,58.227
371,58.227
372,58.227
373,58.227
374,58.227
375,58.227
376,58.227
377,58.227
378,58.227
379,58.227
380,58.227
381,58.414
382,58.414
383,58.414
384,58.414
385,58.414
386,58.414
387,58.414
388,58.414
389,58.414
390,58.414
391,58.414
392,58.414
393,58.468
394,58.468
395,58.468
396,58.468
397,58.468
398,58.468
399,58.468
400,58.468
401,58.468
402,58.468
403,58.468
404,58.468
405,58.468
406,58.468
407,58.468
408,58.468
409,58.468
410,58.468
411,58.468
412,58.468
413,58.468
414,58.468
415,58.468
416,58.468
417,58.468
418,58.468
419,58.468
420,58.468
421,58.468
422,58.468
423,58.468
424,58.468
425,58.468
426,58.468
427,58.468
428,58.468
429,58.468
430,58.468
431,58.468
432,58.468
433,58.468
434,58.468
435,58.468
436,58.468
437,58.468
438,58.468
439,58.468
440,58.468
441,58.468
442,58.468
443,58.468
444,58.468
445,58.468
446,58.468
447,58.587
448,58.587
449,58.587
450,58.587
451,58.587
452,58.587
453,58.587
454,58.587
455,58.587
456,58.587
457,58.587
458,58.587
459,58.587
460,58.587
461,58.587
462,58.587
463,58.587
464,58.587
465,58.587
466,58.587
467,58.587
468,58.587
469,58.587
470,58.587
471,58.587
472,58.587
473,58.587
474,58.587
475,58.587
476,58.587
477,58.587
478,58.587
479,58.587
480,58.587
481,58.587
482,58.587
483,58.587
484,58.587
485,58.587
486,58.587
487,58.587
488,58.587
489,58.587
490,58.587
491,58.587
492,58.587
493,58.587
494,58.587
495,58.587
496,58.587
497,58.587
498,58.587
499,58.587
